"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ",BELÉN,1334126.16,2382765.771,2602242.16,9858.14,10143.37,9966.65,9755.93,9708.3,8839.69,22-10-0202,"Nov 1",0.8087,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ",BRASIL,3678784.896,6272350.079,6739648.746,25007.13,25343.96,25346.23,24613.61,24568.18,23325.93,22-10-0202,"Nov 1",0.9347,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ",COTE,338936.758,568814.479,0,6864.25,6862.3,0,0,0,0,22-10-0202,"Nov 1",0.1798,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ","DANIEL GUTIÉRREZ",2863185.254,3393395.582,4249637.168,21250.61,20873.72,20859.71,16861.62,11595.75,12859.92,22-10-0202,"Nov 1",0.7018,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ","EL ENCANTO",1232249.862,2195305.552,2482023.228,8619.61,8617.25,8684.97,8597.39,8597,7603.72,22-10-0202,"Nov 1",0.8744,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ",ELECTRIONA,830358.734,1072263.269,1368395.369,6146.74,6148.63,6128.93,5957.36,5956.59,6126.12,22-10-0202,"Nov 1",0.7548,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ","RÍO SEGUNDO",148652.264,193408.645,208516.45,1009.75,1007.65,1006.29,988.31,406.34,817.41,22-10-0202,"Nov 1",0.5920,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ","P.E VALLE CENTRAL",118392.279,211886.617,280939.202,9308.95,7384.67,9953.92,1347.38,1183.67,1437.78,22-10-0202,"Nov 1",0.0729,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Octubre   ",VENTANAS,842662.479,1356947.199,1464024.884,7388.83,7661.72,7215.25,7388.83,7661.72,7215.25,22-10-0202,"Nov 1",0.4370,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2020,"Octubre   ",TACARES,864645.5,1082410.381,1284356.315,6614.389,5184.514,6525.934,0,4110.31,3481.52,23-10-0202,"Nov 1",0.6380,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2020,"Octubre   ","LOS NEGROS II",4117220.097,6107759.075,5378766.576,28584.119,28334.789,28296.244,28170.32,21541.12,26877.85,23-10-0202,"Nov 1",0.7540,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2020,"Octubre   ","Jorge Manuel Dengo",602961.558,960197.253,832326.906,4195.588,4227.056,4226.874,4101.96,2972.93,2950.94,23-10-0202,"Nov 1",0.7660,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2020,"Octubre   ","LOS NEGROS",2065381.5,3545209.5,2646945,17010,17052,17094,13482,11634,10248,23-10-0202,"Nov 1",0.6160,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Octubre   ","BARRO MORADO",152055.5,270599.5,302662,1200,1150,1200,950,950,950,27-10-0202,"Nov 2",0.7221,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Octubre   ","TORO III (JASEC)",1788463.146,3006074.888,2330157.305,22754.3,22766.7,22972.3,12019,12075.9,12360.1,27-10-0202,"Nov 2",0.3990,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Octubre   ","BIRRIS I",2758014,2452303,681393,18600,18600,16483,14105.3,16559.9,10147.1,27-10-0202,"Nov 2",0.4787,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Octubre   ","BIRRIS III",636688,914388,787405,4400,4400,4400,4400,4400,3653.3,27-10-0202,"Nov 2",0.6985,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Octubre   ",TUIS,298916,522783,562127,1920,1920,1920,1920,1920,1920,27-10-0202,"Nov 2",0.9687,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2020,"Octubre   ",CHOCOSUELAS,1971227.635,5022394.543,2310404.457,25618.7,25679.412,25313.384,19850.419,23845.714,9730.642,29-10-0202,"Nov 1",0.4770,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2020,"Octubre   ","LA ESPERANZA",705272.081,1064291.955,936952.9,5218.626,5220.774,5217.118,5202.031,2946.425,2755.453,29-10-0202,"Nov 1",0.6490,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2020,"Octubre   ","AGUAS ZARCAS",1688584.008,2667067.704,2610408.423,14731.951,14654.796,14627.166,14395.814,6667.676,6982.343,29-10-0202,"Nov 1",0.6440,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2020,"Octubre   ",POCOSOL,148223.631,264209.012,719.029,2815.288,2722.813,129.935,2328.898,1331.502,,29-10-0202,"Nov 1",0.1110,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2020,"Octubre   ","LOS SANTOS",162224.913,301154.498,417396.851,10228.943,10018.646,9206.949,51.423,6.886,0.391,27-10-0202,"Nov 1",0.0929,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Octubre   ",JUANILAMA,199731.42,349164.93,568.86,4274.83,4245.5,166.45,0,1000.94,0,19-10-0202,"Nov 1",0.1680,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Octubre   ","RIO NARANJO",183168.43,327408.32,380328.47,6627.44,6893.95,7749.33,0,207.12,1105.75,19-10-0202,"Nov 1",0.1330,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Octubre   ","PE CACAO",230822.78,473630.03,258323.27,15421.15,17827.97,14855.74,955.77,354.77,2087.93,19-10-0202,"Nov 1",0.0610,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Octubre   ",CANALETE,2372291.18,3283122.54,1300850.45,15468.95,15475.34,15408.11,15408.22,4187.72,0,19-10-0202,"Nov 1",0.5990,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Octubre   ",BIJAGUA,2562208.47,3265346.04,2018943.25,16896.47,16900.81,16893.91,16822.44,8033.07,0,19-10-0202,"Nov 1",0.6280,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2020,"Octubre   ",CUBUJUQUÍ,2989196.219,2884018.521,1306287.856,21449.302,21488.96,21456.81,21416.759,8846.985,1977.741,29-10-0202,"Nov 1",0.4300,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2020,"Setiembre ",CUBUJUQUÍ,2957240.389,2865243.76,1714162.299,21709.66,21462.113,21467.195,21415.191,13722.208,3914.99,15-09-0202,"Oct 1",0.4670,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Setiembre ",BIJAGUA,2370781.92,2603137.44,1392658.78,16903.98,17047.69,16900.94,0,1414.78,0,15-09-0202,"Nov  ",0.5260,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Setiembre ",JUANILAMA,237127.89,404321.85,658.43,4241.67,4229.04,190.51,0,1737.44,0,15-09-0202,"Nov  ",0.2030,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Setiembre ","RIO NARANJO",165524.43,379654.85,295297.17,6693.01,7723.49,7562.99,0,0,24.89,15-09-0202,"Nov  ",0.1300,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Setiembre ","PE CACAO",149652.42,422848.54,118626.39,10165.26,16987.81,7526.18,46.44,1321.38,213.71,15-09-0202,"Nov  ",0.0450,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2020,"Setiembre ",CANALETE,2234289.29,2710325.4,602690.94,15479.08,15472.64,15424,7931.28,2267.52,0,15-09-0202,"Nov  ",0.4940,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2020,"Setiembre ","LOS SANTOS",183087.783,394375.551,418541.621,8286.99,9521.527,7724.137,0,0,0,11-09-0202,"Oct 2",0.1085,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2020,"Setiembre ","AGUAS ZARCAS",1783946.493,2871460.951,2754852.129,14647.039,14648.808,14505.204,13818.763,9901.016,10193.228,15-09-0202,"Oct 1",0.7080,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2020,"Setiembre ",POCOSOL,156318.58,296954.456,647.006,2895.418,2801.942,130.169,1991.611,1210.824,,15-09-0202,"Oct 1",0.1260,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2020,"Setiembre ",CHOCOSUELAS,1865844.74,4871406.652,2492234.281,25625.533,25713.754,25507.557,10397.265,23918.778,10861.989,15-09-0202,"Oct 1",0.4890,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2020,"Setiembre ","LA ESPERANZA",648621.146,920271.577,857265.841,5212.745,5213.599,5215.217,5205.859,,1718.413,15-09-0202,"Oct 1",0.6010,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Setiembre ","BIRRIS I",2184316,1277432,478252,18600,16739.4,16908.5,18600,15251,2000,24-09-0202,"Oct 1",0.3201,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Setiembre ","BIRRIS III",320519,313343,303632,4500,4500,4500,4500,4500,0,24-09-0202,"Oct 1",0.2800,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Setiembre ",TUIS,285677,377979,402823,1920,1920,1920,1920,1920,1541,24-09-0202,"Oct 1",0.7466,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Setiembre ","BARRO MORADO",147197,261044,291083,1200,1200,1100,1100,1100,900,24-09-0202,"Oct 1",0.6963,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2020,"Setiembre ","TORO III (JASEC)",1951281.017,3268440.276,2527489.318,22864.4,22906.2,22857.6,15669,14922,11041.5,24-09-0202,"Oct 1",0.4339,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2020,"Setiembre ","Jorge Manuel Dengo",595628.471,902478.333,796761.024,4184.502,4204.917,4152.703,4116.79,2629.92,3484.8,22-09-0202,"Oct 3",0.7580,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2020,"Setiembre ","LOS NEGROS",1849029,3229548,2245908,16926,16758,16884,12600,13482,6426,22-09-0202,"Oct 3",0.5650,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2020,"Setiembre ",TACARES,869855.23,1082417.3,1202880.75,6663.607,5816.627,4994.467,6392.34,4150.61,506.22,22-09-0202,"Oct 3",0.6440,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2020,"Setiembre ","LOS NEGROS II",3991653.958,6321225.773,5237821.524,28270.416,28230.96,28272.146,28152.72,28148.13,26721.04,22-09-0202,"Oct 3",0.7760,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ","DANIEL GUTIÉRREZ",2527717.783,3541375.817,4166175.597,20815.48,20857.81,20825.53,19721.83,13129.05,13744.23,22-09-0202,"Oct 2",0.7065,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ","EL ENCANTO",1166142.824,2237811.698,2404425.046,8622.71,8628.34,8626.09,8608.61,8598.06,8598.93,22-09-0202,"Oct 2",0.8881,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ",ELECTRIONA,870848.026,1044340.178,1336136.619,6144.92,6152.16,6140.05,4608.97,3097.52,4813.66,22-09-0202,"Oct 2",0.7752,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ","RÍO SEGUNDO",143722.329,158162.806,175879.828,1008.49,1009.51,1003.35,973.92,354.14,427.9,22-09-0202,"Oct 2",0.5308,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ","P.E VALLE CENTRAL",76432.244,198218.026,280381.97,9261.8,7048.55,9779.63,0,93.41,931.42,22-09-0202,"Oct 2",0.0684,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ",VENTANAS,648203.078,950242.454,1208249.917,7493.47,6773.31,7482.65,6672.67,6701.62,6696.88,22-09-0202,"Oct 2",0.3460,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ","BALSA INFERIOR",4702204.166,4091763.263,4900296.149,36830.94,36336.18,36418.73,36271.16,19059.45,16920.59,22-09-0202,"Oct 2",0.5072,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ",BELÉN,1371697.112,2394159.073,2506511.996,10446.8,10293.75,10284.44,9192.7,9799.76,9297.09,22-09-0202,"Oct 2",0.8294,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ",BRASIL,3338394.959,4975638.559,5680150.812,24952.27,25342.26,24994.67,23675.32,23520.3,22717.8,22-09-0202,"Oct 2",0.8098,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2020,"Setiembre ",COTE,467611.527,455084.172,5699.682,6863.37,6862.83,5698.56,6856.41,6794.69,0,22-09-0202,"Oct 2",0.1900,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","PAILAS II",7318023.56,13178048.024,15005577.532,52128.125,52364.508,52104.281,51758.48,51607.25,51747.496,21-09-0202,"Oct 1",0.9486,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","PEÑAS BLANCAS",3179315.062,5397796.495,4980412.728,35816.852,35636.559,35726.707,17713.941,17726.613,18514.867,28-09-0202,"Oct 1",0.5202,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",PIRRÍS,14767621.711,25329250.756,17752837.279,138755.781,140241.219,138784.203,132940.773,138148.867,104707.516,14-09-0202,"Oct 1",0.5739,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",REVENTAZON,30360877.018,52087197.799,45862889.506,304181.935,304751.608,302960.373,286788.533,259032.161,276115.067,07-09-0202,"Oct 1",0.5820,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","RÍO MACHO",13877575.413,24375417.682,25052686.229,138854.238,138928.406,138990.809,138014.441,137904.602,106139.062,26-09-0202,"Oct 1",0.6280,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",SANDILLAL,995309.098,1748436.381,2016647.315,14876.652,14830.366,32129.457,5673.708,5635.27,5804.854,05-09-0202,"Oct 1",0.2134,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","SOLAR MIRAVALLES",83410.25,,,,,,,,,27-10-2025,,0.1158,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","MIRAVALLES V",609792.644,1095954.955,1244510.471,4999.379,5206.871,5246.484,4024.537,4012.649,4065.627,12-09-0202,"Oct 1",0.6829,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","MOÍN GAS II",3.318,72.982,5.879,-50.38,177.89,-51.726,-69.631,-69.761,-69.467,15-09-0202,"Oct 1",0.0000,1849,0,0,0,0,1545206.06,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","MOÍN GAS III",0,17.816,0,-88.421,-94.245,-93.794,-202.237,-202.944,-164.878,28-09-0202,"Oct 1",0.0000,617,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",OROTINA,0,0.672,0,0,2.685,0,0,0,0,11-09-0202,"Oct 1",0.0000,39,0,0,0,0,24116.4,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","LAS PAILAS",3940205.489,7144652.762,8017977.257,28525.037,28658.867,28458.807,28224.328,28404.506,24911.305,10-09-0202,"Oct 1",0.7580,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",GARABITO,6.55,1.836,0,-586.239,-629.023,-649.593,-653.531,-653.142,-727.763,16-09-0202,"Oct 1",0.0000,31121,0,97610,0,0,19308343.36,0,32129950.89,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","LA GARITA ",2817968.172,5008837.151,4085022.512,38946.578,38939.172,38920.207,34951.348,34967.965,26952.08,12-09-0202,"Oct 1",0.4136,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",GUÁPILES,2098.184,2498.075,0,6811.266,6573.203,0,-70.717,-66.144,-55.315,04-09-0202,"Oct 1",0.0005,1680,0,0,0,0,1114978.48,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","MIRAVALLES I",7122462.569,12675614.806,14321838.661,48657.84,48915.965,48889.941,46938.715,46875.543,46437.496,08-09-0202,"Oct 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","MIRAVALLES II",0,0,0,0,0,0,0,0,0,01-09-0202,"Oct 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","MIRAVALLES III",4087869.708,7442776.558,8357214.752,29812.832,30128.338,30092.084,26960.711,26934.547,27108.117,19-09-0202,"Oct 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",ARENAL,4383531.675,7182304.138,8697424.182,52227.691,51117.203,50470.797,42797.375,31575.41,29811.934,18-09-0202,"Oct 1",0.1695,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","BOCA DE POZO",672122.9,1209034.848,1331754.51,4531.178,4537.341,4532.175,4514.667,4518.17,4521.533,13-09-0202,"Oct 1",0.8925,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",CACHÍ,12842207.269,21510970.896,15338194.22,137443.715,153778.168,130358.293,75515.897,100011.875,118288.051,18-09-0202,"Oct 1",0.4341,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",CARIBLANCO,5647019.066,9457147.974,6213833.54,70338.367,62591.967,79999.324,41696.643,41653.743,26869.096,04-09-0202,"Oct 1",0.3611,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","MIGUEL DENGO",5866175.754,9373118.805,11503922.872,75399.453,60202.105,59709.688,41818.055,46489.391,38354.914,18-09-0202,"Oct 1",0.2135,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",ECHANDI,0,,,,,,,,,27-10-2025,,0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",TEJONA,183244.033,338693.427,203946.7,6908.471,8282.364,8059.04,-61.257,-61.447,-59.834,21-09-0202,"Oct 1",0.0611,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","TORO I",1743507.417,2898989.286,3101592.875,26373.619,26182.463,22541.053,6963.439,6965.738,10145.926,24-09-0202,"Oct 1",0.4235,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","TORO II",5291436.556,8879467.483,7009360.067,65187.561,65171.557,65042.564,32274.5,32341.646,32528.189,29-09-0202,"Oct 1",0.4457,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","TORO III",3853587.639,6465156.699,5171691.453,45060.604,45172.891,45052.518,23613.475,23625.283,23331.441,08-09-0202,"Oct 1",0.4527,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ","VENTANAS GARITA",11221894.863,18880273.371,20992290.21,97796.68,97595.633,97461.559,78744.629,78943.094,96220.234,17-09-0202,"Oct 1",0.7096,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Setiembre ",ANGOSTURA,12794235.242,21423156.801,17349858.271,180421.824,178383.02,161972.703,118316.82,118135.137,119289.113,09-09-0202,"Oct 1",0.3979,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","PAILAS II",6831471.761,12265709.25,13958216.09,53614.559,52540.816,52413.777,51293.16,51529.195,51514.902,28-08-0202,"Sep 1",0.8547,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","PEÑAS BLANCAS",2980393.846,4894328.122,3683716.973,35663.25,35690.008,35560.828,18714.16,13838.906,11704.822,12-08-0202,"Sep 1",0.4292,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ",PIRRÍS,9638616.672,16888622.16,12230797.015,138689.219,138720.43,138651.375,106618.484,138484.648,138578.008,06-08-0202,"Sep 1",0.3721,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ",REVENTAZON,21869793.239,40290218.258,31608240.967,303625.91,303627.245,304401.672,286041.338,302892.662,272398.984,01-08-0202,"Sep 1",0.4116,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","RÍO MACHO",14390202.401,24127359.738,24059391.856,138818.777,138777.523,138627.914,68812.414,80836.262,81541.928,22-08-0202,"Sep 1",0.6008,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ",SANDILLAL,1233441.242,2224541.677,2460361.613,8869.556,8814.133,8848.987,8869.556,8716.992,8264.309,05-08-0202,"Sep 1",0.2568,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","SOLAR MIRAVALLES",64692,,,,,,,,,27-10-2025,,0.0870,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","MIRAVALLES V",593718.442,1069974.836,1213650.754,4278.787,4301.862,4324.352,3991.354,4031.261,4104.248,03-08-0202,"Sep 1",0.6446,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","MOÍN GAS II",62498.491,113407.547,41.977,28842.939,29859.473,-52.927,-62.505,-60.085,-65.089,28-08-0202,"Sep 1",0.0018,67859,0,0,0,0,56436596.7,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","MOÍN GAS III",23011.81,36387.279,0,32617.727,32924.532,-131.894,-198.727,-205.435,-168.38,28-08-0202,"Sep 1",0.0011,22156,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ",OROTINA,0,0.882,0,0,2.462,0,0,0,0,07-08-0202,"Sep 1",0.0000,51,0,0,0,0,31531.03,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","LAS PAILAS",4322818.404,7785817,8673602.038,28155.332,28312.139,28325.947,27938.08,27848.373,27863.006,07-08-0202,"Sep 1",0.7981,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ",GARABITO,23144.045,96360.798,0,16818.575,17119.36,-512.405,-696.058,-749.943,-721.06,19-08-0202,"Sep 1",0.0008,6827,0,109614,0,0,6973565.35,0,40026853.7,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","LA GARITA ",2998163.264,5326436.781,4387111.246,38907.066,38897.875,38896.391,19707.141,29091.061,33999.879,14-08-0202,"Sep 1",0.4271,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ",GUÁPILES,0,36.816,0,0,0,0,-30.591,-108.468,-155.197,01-08-0202,"Sep 1",0.0000,154,0,0,0,0,102142.99,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","MIRAVALLES I",7222573.759,13014909.592,14514851.865,48569.059,48818.262,48652.176,47303.312,47115.668,47291.938,27-08-0202,"Sep 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","MIRAVALLES II",363919.682,724697.065,959098.008,36666.172,37334.547,37544.672,-134.053,-140.667,-144.709,03-08-0202,"Sep 1",0.0650,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ","MIRAVALLES III",4329200.29,7790208.054,8717152.714,28971.938,29283.408,29350.037,28721.469,28681.744,28762.449,06-08-0202,"Sep 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2020,"Agosto    ",ARENAL,6496870.237,11913315.56,11631983.848,90663.148,88406.043,53964.418,53303.832,51404.098,51773.051,10-08-0202,"Sep 1",0.2432,,,,,,,,,,
