"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","MIRAVALLES I",6711365.136,12058141.488,13628550.917,52720.785,52560.773,52863.355,50679.664,50627.883,42398.645,11-11-0202,"Dec 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","MIRAVALLES II",4828798.589,8550242.593,9826141.595,42615.195,42544.055,42679.613,23020.164,23013.021,40267.867,27-11-0202,"Dec 1",0.7616,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","MIRAVALLES III",0,0,0,0,0.097,0,0,0,0,23-11-0202,"Dec 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","SOLAR MIRAVALLES",62177,,,,,,,,,27-10-2025,,0.0864,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ",CARIBLANCO,5037599.966,8507550.72,5504175.963,79639.715,79680.484,79913.02,37492.635,58383.562,27137.546,11-11-0202,"Dec 1",0.3227,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","MIGUEL DENGO",7460718.573,13175632.577,8882070.386,114555.871,115645.402,114341.137,58603.703,58465.809,58432.102,23-11-0202,"Dec 1",0.2356,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ",ECHANDI,2621082.31,,,,,,,,,27-10-2025,,0.8466,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ",GENERAL,3278169.405,5896575.226,5961229.781,40606.594,40608.645,40593.277,20180.813,40276.053,40180.211,16-11-0202,"Dec 1",0.5390,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ",GARABITO,2305234.098,4137946.359,2914184.871,152723.539,154250.869,135104.603,-478.368,-463.836,116272.219,14-11-0202,"Dec 1",0.0668,24488,0,2107037,0,4417,12402745.58,0,656718062.95,0,6968877.81
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","LA GARITA ",0,0,0,0,0,-49.81,-112.722,-114.109,-114.11,11-11-0202,"Dec 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","TORO I",1890601.557,3156524.191,3086364.808,26212.096,26217.404,26085.303,11280.228,11291.965,9988.22,19-11-0202,"Dec 1",0.4447,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","TORO II",5420071.231,9201171.093,6990587.059,65807.77,65368.846,65249.732,32705.48,63875.09,32409.121,19-11-0202,"Dec 1",0.4548,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","TORO III",3999358.923,6833602.193,5307495.769,46105.445,46232.861,45880.096,24320.094,45469.752,23999.659,13-11-0202,"Dec 1",0.4717,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","VENTANAS GARITA",9077602.995,14928556.827,15297362.404,100347.465,99684.82,99208.988,80429.988,40661.209,78435.648,25-11-0202,"Dec 1",0.5459,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ",ANGOSTURA,21449971.275,35771576.631,33448180.576,180175.02,180067.391,179783.781,179859.211,179245.43,117955.551,23-11-0202,"Dec 1",0.6996,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ",ARENAL,5854359.709,10234503.436,6560444.616,98190.992,98517.078,97144.641,49017.812,48911.184,47883.406,23-11-0202,"Dec 1",0.1895,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ","BOCA DE POZO",602599.556,1075057.855,1190243.411,4754.312,4906.442,4750.734,0,0,4723.907,05-11-0202,"Dec 1",0.7966,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Noviembre ",CACHÍ,16990153.818,30124444.022,27034987.002,152952.477,153706.324,155926.797,151817.297,151462.285,150871.656,20-11-0202,"Dec 1",0.6477,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",REVENTAZON,19701488.972,35117941.347,31805578,302132.018,301116.656,268240.359,157733.461,157865.56,52200.331,28-10-0202,"Nov 1",0.3802,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","RÍO MACHO",15170427.932,26795489.733,27430314.444,139476.578,139449.309,139441.66,106898.68,100013.785,123740.666,27-10-0202,"Nov 1",0.6662,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",SANDILLAL,1109075.055,1809203.515,2064894.662,29838.877,27986.619,30062.58,5114.897,5114.684,15027.366,08-10-0202,"Nov 1",0.2162,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",TEJONA,145471.934,259761.561,139327.362,7613.171,7237.247,7281.209,-74.127,-75.456,-66.928,22-10-0202,"Nov 1",0.0554,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","TORO I",2208993.302,3865679.501,3982880.018,26604.092,26593.809,26564.479,12078.192,12089.186,15974.196,25-10-0202,"Nov 1",0.5322,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","TORO II",6600362.451,10986149.585,9157546.249,65681.207,65449.062,65336.709,40087.074,40265.572,61904.205,01-10-0202,"Nov 1",0.5446,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","MOÍN GAS III",251686.626,610509.118,0,32537.178,32518.107,-69.262,-127.382,-126.554,-121.013,09-10-0202,"Nov 1",0.0331,322318,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",OROTINA,185464.963,318408.9,70344.525,10114.251,10107.121,9935.777,0,9843.671,9657.874,04-10-0202,"Nov 1",0.0815,17254,0,100866,0,746,9250120.77,0,33618950.73,0,1118125.76
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","LAS PAILAS",4057982.222,7315851.866,8159488.397,30495.854,30793.375,31503.861,30288.973,30256.273,30123.732,25-10-0202,"Nov 1",0.7501,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","PAILAS II",7834021.091,14133761.847,15581986.474,51154.883,51446.469,51385.738,50424.801,50228.734,50159.699,03-10-0202,"Nov 1",0.9710,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","PEÑAS BLANCAS",2334045.24,4133241.442,3796429.935,36063.699,36024.16,35833.602,-78.234,-83.656,17968.902,24-10-0202,"Nov 1",0.3811,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",PIRRÍS,17635848.89,31278254.188,29033894.074,138839.062,139193.867,138691.594,138640.203,138627.781,138423.195,30-10-0202,"Nov 1",0.7483,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","MIRAVALLES I",6774693.631,11993007.284,13655188.904,52057.527,52289.441,52292.051,49710.602,49813.441,40539.574,28-10-0202,"Nov 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","MIRAVALLES II",5353780.411,9511649.834,10779799.934,41860.168,41913.578,41890.465,22949.631,22966.025,41832.512,13-10-0202,"Nov 1",0.8145,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","MIRAVALLES III",0,0,0,0,0,0,0,0,0,01-10-0202,"Nov 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","SOLAR MIRAVALLES",50733,,,,,,,,,27-10-2025,,0.0682,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","MIRAVALLES V",0,0,0,-21.883,-21.459,-22.832,-23.085,-24.202,-29.774,21-10-0202,"Nov 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","MOÍN GAS II",174945.879,680719.831,0,56901.834,56955.061,0,-88.762,-93.151,-90.253,12-10-0202,"Nov 1",0.0118,320112,0,0,0,0,351952975.35,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",ECHANDI,2627267.44,,,,,,,,,27-10-2025,,0.8212,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","LA JOYA",3741973.124,6329267.69,6256769.779,40427.057,40501.805,40479.092,30258.533,12964.822,40287.291,28-10-0202,"Nov 1",0.5627,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",GARABITO,11387387.562,20091462.787,7707723.692,192357.922,192174.055,192194.188,127534.685,172788.07,170970.086,13-10-0202,"Nov 1",0.2705,40658,0,8793756,0,60302,21490616.34,0,2615987835.7,0,95140880.52
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","LA GARITA ",0,0,0,-54.175,-52.131,-54.735,-122.95,-127.68,-123.556,01-10-0202,"Nov 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",GUÁPILES,98243.386,176360.732,44832.673,6497.07,6451.841,6500.446,0,6031.743,5899.062,09-10-0202,"Nov 1",0.0315,47973,0,49062,0,0,26353057.21,0,16100815.18,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",GENERAL,0,529.686,1466.388,-8089.737,118.705,124.052,-42112.277,-42104.18,-35767.879,01-10-0202,"Nov 1",0.0001,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",ANGOSTURA,12243782.596,20954603.567,20737081.033,180291.469,178440.316,179315.855,118092.59,118488.453,0,31-10-0202,"Nov 1",0.4027,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",ARENAL,5772843.773,10012203.153,4991716.672,80170.266,105458.121,61809.533,43012.18,57811.1,61792.828,06-10-0202,"Nov 1",0.1682,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","BOCA DE POZO",518274.61,937245.058,1050699.374,4741.835,4746.305,4739.891,0,0,4728.112,02-10-0202,"Nov 1",0.6737,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",CACHÍ,18660776.926,33155736.626,30318756.996,152137.91,152337.945,152823.887,145619.227,139942.533,151078.758,21-10-0202,"Nov 1",0.6943,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ",CARIBLANCO,5600928.595,9199238.462,6980600.247,80520.902,80564.895,80166.516,40106.254,41725.984,41557.344,05-10-0202,"Nov 1",0.3570,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","MIGUEL DENGO",7625431.884,13144220.245,6765957.045,93503.395,116938.016,79629.223,57336.035,81516.303,79288.859,06-10-0202,"Nov 1",0.2127,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","TORO III",4859350.953,8120231.971,6835344.85,46570.039,46330.963,46286.99,29570.896,30034.918,45298.521,18-10-0202,"Nov 1",0.5605,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2023,"Octubre   ","VENTANAS GARITA",12664310.528,22239930.403,23765708.032,100110.434,99136.09,99318.324,89829.512,89851.414,87824.766,23-10-0202,"Nov 1",0.7886,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ","BALSA INFERIOR",4714733.004,3744219.777,4498528.754,38035.136,37573.267,37650.402,37400.3,35443.521,35846.182,10-10-0202,"Nov 1",0.4644,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ",BELÉN,1413390.066,2501532.579,2627346.153,9998.379,10006.699,9880.968,8927.398,8928.715,8850.524,10-10-0202,"Nov 1",0.8372,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ",BRASIL,3585493.63,5940155.041,6590455.005,24961.879,25174.295,25065.945,23330.998,23262.553,22961.412,10-10-0202,"Nov 1",0.9026,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ",COTE,84188.056,116551.901,0,6663.222,6667.432,0,0,0,0,10-10-0202,"Nov 1",0.0398,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ","DANIEL GUTIÉRREZ",2603942.64,3400513.396,4227077.37,19715.824,20065.301,19442.726,19715.824,11781.369,7887.365,10-10-0202,"Nov 1",0.6835,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ","EL ENCANTO",1203233.574,2177410.447,2399443.741,8349.31,8351.016,8345.353,8294.276,8295.471,8313.386,10-10-0202,"Nov 1",0.8552,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ",ELECTRIONA,902979.452,1368789.276,1682009.511,6134.15,6133.472,6113.367,5992.263,3470.59,6048.698,10-10-0202,"Nov 1",0.9123,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ","RÍO SEGUNDO",142478.165,200510.785,228485.617,980.435,986.907,983.267,956.09,953.818,961.743,10-10-0202,"Nov 1",0.6145,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ","P.E VALLE CENTRAL",78650.83,140398.619,177770.449,9211.716,4968.172,15170.459,1301.47,514.383,5559.268,10-10-0202,"Nov 1",0.0349,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Octubre   ",VENTANAS,715254.168,1152642.276,1414945.753,6614.825,6634.685,6528.164,6219.024,6356.021,6493.049,10-10-0202,"Nov 1",0.3916,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Octubre   ","BIRRIS I",2617125.704,1355881.213,625473.737,18955.529,16305.844,16403.995,10819.399,13229.019,14328.766,04-10-0202,"Nov 1",0.4832,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Octubre   ","BIRRIS III",676017.5,691696.675,701186.417,4477,4501,4487,4435,4264,4487,04-10-0202,"Nov 1",0.6180,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Octubre   ",TUIS,294850.205,520118.764,576260.966,1920,1920,1920,1888.97,1920,1920,04-10-0202,"Nov 1",0.9739,0,0,0,0,0,0,0,0,0,0
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2023,"Octubre   ","Jorge Manuel Dengo",680301.011,903920.573,796024.025,4577.326,4569.526,3510.695,4484.27,3672,2376.81,13-10-0202,"Nov 1",0.6800,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2023,"Octubre   ","LOS NEGROS",1290261,2314336.5,1930467,8526,8568,8568,8400,8400,1596,13-10-0202,"Nov 1",0.4130,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2023,"Octubre   ",TACARES,350852.725,438435.191,500028.573,6344.626,5568.567,4910.938,0,0,0,13-10-0202,"Nov 1",0.2540,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2023,"Octubre   ","LOS NEGROS II",3447424.622,4509517.378,4787446.122,28231.309,28121.85,28268.652,19723.37,17675.95,8844.44,13-10-0202,"Nov 1",0.6160,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Octubre   ","BARRO MORADO",145537.75,257824.758,290399.417,1047,1074,1052,901,935,990,04-10-0202,"Nov 1",0.7460,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Octubre   ","TORO III (JASEC)",2457936.695,4133081.431,3436644.583,23504.805,23387.825,23347.695,16525.93,15284.685,10859.77,04-10-0202,"Nov 1",0.5616,0,0,0,0,0,0,0,0,0,0
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Octubre   ","AGUAS ZARCAS",2038423.943,1710261.984,1629482.584,15277.562,15306.903,11460.384,14702.487,5135.235,5727.275,06-10-0202,"Nov 1",0.4970,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Octubre   ",PLATANAR,2242823.893,4023749.933,2427355.863,5226.13,5225.688,5225.759,14581.462,14597.486,1039.297,06-10-0202,"Nov 1",0.7370,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Octubre   ",POCOSOL,130856.096,231355.678,447.207,2607.253,2690.562,132.834,2020.62,123.077,0,06-10-0202,"Nov 1",0.0970,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Octubre   ",CHOCOSUELAS,3542516.308,4000791.148,1526049.803,25679.617,25697.664,25494.361,18115.996,24968.298,11732.387,06-10-0202,"Nov 1",0.4650,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Octubre   ","LA ESPERANZA",677877.34,873365.263,721049.154,14818.333,14947.934,14789.73,5205.602,1476.203,360.727,06-10-0202,"Nov 1",0.5450,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Octubre   ",CANALETE,2306492.46,1564347.22,342311.97,15717.42,15682.6,15653.88,11920.77,0,0,23-10-0202,"Nov 2",0.3630,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Octubre   ",BIJAGUA,2373479.31,1717393.41,919317.68,16879.31,16859.4,14112.17,9762.64,0,0,23-10-0202,"Nov 2",0.4010,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Octubre   ",JUANILAMA,230092.06,362725.61,763.26,4232.7,4227.02,168.36,2296.03,1669.3,0,23-10-0202,"Nov 2",0.1810,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Octubre   ","RIO NARANJO",138876.04,285809.49,289933.12,6700.31,7281.18,7706.4,246.98,3279.7,171.61,23-10-0202,"Nov 2",0.1070,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Octubre   ","PE CACAO",132932.81,303394.6,207577.22,6612.53,11515.63,11364.54,58.76,679.2,654.91,23-10-0202,"Nov 2",0.0410,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Octubre   ",HUACAS,261472.78,529519.06,1087.96,4988.59,4961.7,269.14,2688.34,2259.44,0,23-10-0202,"Nov 2",0.2130,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2023,"Octubre   ","LOS SANTOS",54020.06,129532.908,173204.865,5704.274,5467.656,6226.806,0.003,0,0,19-10-0202,"Nov 1",0.0376,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2023,"Octubre   ",CUBUJUQUÍ,89224.312,91723.74,160271.201,13751.704,13825.296,10722.779,0,0,0,06-10-0202,"Nov 1",0.0200,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2023,"Setiembre ",CUBUJUQUÍ,2414977.09,2126376.739,1897687.996,21480.859,21468.353,21476.687,20717.564,13754.671,14802.119,11-09-0202,"Oct 1",0.3990,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Setiembre ",CANALETE,2170082.96,1794351.94,130266.8,15725.81,15665.12,8694.93,260.83,7963.26,0,11-09-0202,"Oct 1",0.3650,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Setiembre ",BIJAGUA,2053901.46,1790636.11,588200.64,16857.1,16876.37,11327.88,16851.35,7423.68,40.28,11-09-0202,"Oct 1",0.3660,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Setiembre ",JUANILAMA,250519.39,472482.99,837.39,4214.62,4036.06,142.78,0,477.7,0,11-09-0202,"Oct 1",0.2280,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Setiembre ","RIO NARANJO",459640.68,911796.58,1217386.62,7103.61,8197.4,8326.3,1464.46,1062.54,3381.81,11-09-0202,"Oct 1",0.4000,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Setiembre ","PE CACAO",431850.46,678875.94,515101.83,15548.87,17528.36,17553.89,54.37,733.74,0,11-09-0202,"Oct 1",0.1070,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2023,"Setiembre ",HUACAS,319840.25,653344.12,1281.18,4970.43,4986.05,245.48,0,1344.79,0,11-09-0202,"Oct 1",0.2710,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Setiembre ",CHOCOSUELAS,2519949.463,2631730.775,483732.03,25513.149,25576.258,21036.088,19444.939,12184.695,3776.579,11-09-0202,"Oct 1",0.2980,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2023,"Setiembre ","LOS SANTOS",375543.124,775685.224,990016.747,0,0,0,0,0,790.935,15-09-0202,"Oct 1",0.2333,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Setiembre ","LA ESPERANZA",697315.727,1017778.044,793504.007,14773.214,14818.702,14842.635,5200.931,5202.458,1318.375,11-09-0202,"Oct 1",0.6220,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Setiembre ","AGUAS ZARCAS",1362044.443,1395902.197,964062.829,15226.176,15283.467,15262.859,14358.156,749.54,408.872,11-09-0202,"Oct 1",0.3550,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Setiembre ",PLATANAR,2070066.842,3687340.292,1371588.914,5215.051,5213.676,5213.559,14582.523,14553.416,14587.942,11-09-0202,"Oct 1",0.6250,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2023,"Setiembre ",POCOSOL,130315.012,240385.634,402.179,2528.117,2516.618,109.645,0,420.708,0,11-09-0202,"Oct 1",0.1030,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2023,"Setiembre ","Jorge Manuel Dengo",677379.285,696699.203,501808.783,4625.09,4625.883,4607.8,4510.82,1482.45,1417.04,20-09-0202,"Oct 1",0.5540,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2023,"Setiembre ","LOS NEGROS",1208886,2183863.5,703615.5,8484,8526,8526,8442,8358,7476,20-09-0202,"Oct 1",0.3160,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2023,"Setiembre ",TACARES,708380.55,853622.389,1002080.958,6276.333,6580.932,6617.156,6123.29,2908.67,4728.11,20-09-0202,"Oct 1",0.5230,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2023,"Setiembre ","LOS NEGROS II",3038918.93,3882510.711,1927862.895,26477.83,23631.479,25318.238,20447.87,12733.66,18865.33,20-09-0202,"Oct 1",0.4420,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Setiembre ","BIRRIS I",2143518.854,1069258.823,341231.345,18927.343,16891.623,16325.857,8104.96,12949.13,2757.176,19-09-0202,"Oct 1",0.3734,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Setiembre ","BIRRIS III",649249.408,515529.173,512249.417,4515,4483,4460,4444,1002,4194,19-09-0202,"Oct 1",0.5009,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Setiembre ",TUIS,278790.426,252669.912,239042.198,1920,1920,1920,1869.58,1838.05,1850.18,19-09-0202,"Oct 1",0.5394,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Setiembre ","BARRO MORADO",128258,227576.75,261475.5,1131,1139,1250,898,946,887,19-09-0202,"Oct 1",0.6638,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2023,"Setiembre ","TORO III (JASEC)",1814154.462,2908563.514,1833936.429,23406.61,23425.927,23328.53,23330.11,7535.885,23236.96,19-09-0202,"Oct 1",0.3672,0,0,0,0,0,0,0,0,0,0
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Setiembre ","BALSA INFERIOR",3888901.264,1761856.392,2064334.529,37797.24,35228.456,36193.273,37431.173,15242.897,0,27-09-0202,"Oct 1",0.2857,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Setiembre ",BELÉN,1304072.141,2088057.507,2388225.375,9987.54,9986.26,10020.94,9889.207,9692.625,9177.033,27-09-0202,"Oct 1",0.7644,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Setiembre ",BRASIL,3156922.955,3099618.135,3287708.751,24347.97,24243.56,24444.73,23113.965,21866.613,23071.426,27-09-0202,"Oct 1",0.5523,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2023,"Setiembre ",COTE,348737.234,505426.104,1538.868,6762.66,6774.6,5603.91,6720.248,6732.333,0,27-09-0202,"Oct 1",0.1751,,,,,,,,,,
